id,Course,Hole,par,yardage,fun,difficulty,maintenance,city,state,postalCode,photo,thumbnail,description
bear-creek-golf-club-12,Bear Creek Golf Club,12,,,,,,West Union,,29696,,,
bear-creek-golf-club-13,Bear Creek Golf Club,13,,,,,,West Union,,29696,,,
bear-creek-golf-club-14,Bear Creek Golf Club,14,,,,,,West Union,,29696,,,
bear-creek-golf-club-15,Bear Creek Golf Club,15,,,,,,West Union,,29696,,,
bear-creek-golf-club-16,Bear Creek Golf Club,16,,,,,,West Union,,29696,,,
bear-creek-golf-club-17,Bear Creek Golf Club,17,,,,,,West Union,,29696,,,
bear-creek-golf-club-18,Bear Creek Golf Club,18,,,,,,West Union,,29696,,,
beaver-creek-golf-club-1,Beaver Creek Golf Club,1,,,,,,Little River,,29566,,,
beaver-creek-golf-club-2,Beaver Creek Golf Club,2,,,,,,Little River,,29566,,,
beaver-creek-golf-club-3,Beaver Creek Golf Club,3,,,,,,Little River,,29566,,,
beaver-creek-golf-club-4,Beaver Creek Golf Club,4,,,,,,Little River,,29566,,,
beaver-creek-golf-club-5,Beaver Creek Golf Club,5,,,,,,Little River,,29566,,,
beaver-creek-golf-club-6,Beaver Creek Golf Club,6,,,,,,Little River,,29566,,,
beaver-creek-golf-club-7,Beaver Creek Golf Club,7,,,,,,Little River,,29566,,,
beaver-creek-golf-club-8,Beaver Creek Golf Club,8,,,,,,Little River,,29566,,,
beaver-creek-golf-club-9,Beaver Creek Golf Club,9,,,,,,Little River,,29566,,,
beaver-creek-golf-club-10,Beaver Creek Golf Club,10,,,,,,Little River,,29566,,,
beaver-creek-golf-club-11,Beaver Creek Golf Club,11,,,,,,Little River,,29566,,,
beaver-creek-golf-club-12,Beaver Creek Golf Club,12,,,,,,Little River,,29566,,,
beaver-creek-golf-club-13,Beaver Creek Golf Club,13,,,,,,Little River,,29566,,,
beaver-creek-golf-club-14,Beaver Creek Golf Club,14,,,,,,Little River,,29566,,,
beaver-creek-golf-club-15,Beaver Creek Golf Club,15,,,,,,Little River,,29566,,,
beaver-creek-golf-club-16,Beaver Creek Golf Club,16,,,,,,Little River,,29566,,,
beaver-creek-golf-club-17,Beaver Creek Golf Club,17,,,,,,Little River,,29566,,,
beaver-creek-golf-club-18,Beaver Creek Golf Club,18,,,,,,Little River,,29566,,,
beech-creek-golf-club-1,Beech Creek Golf Club,1,,,,,,Piedmont,,29673,,,
beech-creek-golf-club-2,Beech Creek Golf Club,2,,,,,,Piedmont,,29673,,,
beech-creek-golf-club-3,Beech Creek Golf Club,3,,,,,,Piedmont,,29673,,,
beech-creek-golf-club-4,Beech Creek Golf Club,4,,,,,,Piedmont,,29673,,,
beech-creek-golf-club-5,Beech Creek Golf Club,5,,,,,,Piedmont,,29673,,,
beech-creek-golf-club-6,Beech Creek Golf Club,6,,,,,,Piedmont,,29673,,,
beech-creek-golf-club-7,Beech Creek Golf Club,7,,,,,,Piedmont,,29673,,,
beech-creek-golf-club-8,Beech Creek Golf Club,8,,,,,,Piedmont,,29673,,,
beech-creek-golf-club-9,Beech Creek Golf Club,9,,,,,,Piedmont,,29673,,,
beech-creek-golf-club-10,Beech Creek Golf Club,10,,,,,,Piedmont,,29673,,,
beech-creek-golf-club-11,Beech Creek Golf Club,11,,,,,,Piedmont,,29673,,,
beech-creek-golf-club-12,Beech Creek Golf Club,12,,,,,,Piedmont,,29673,,,
beech-creek-golf-club-13,Beech Creek Golf Club,13,,,,,,Piedmont,,29673,,,
beech-creek-golf-club-14,Beech Creek Golf Club,14,,,,,,Piedmont,,29673,,,
beech-creek-golf-club-15,Beech Creek Golf Club,15,,,,,,Piedmont,,29673,,,
beech-creek-golf-club-16,Beech Creek Golf Club,16,,,,,,Piedmont,,29673,,,
beech-creek-golf-club-17,Beech Creek Golf Club,17,,,,,,Piedmont,,29673,,,
beech-creek-golf-club-18,Beech Creek Golf Club,18,,,,,,Piedmont,,29673,,,
belfair-golf-club-1,Belfair Golf Club,1,,,,,,Bluffton,,29910,,,
belfair-golf-club-2,Belfair Golf Club,2,,,,,,Bluffton,,29910,,,
belfair-golf-club-3,Belfair Golf Club,3,,,,,,Bluffton,,29910,,,
belfair-golf-club-4,Belfair Golf Club,4,,,,,,Bluffton,,29910,,,
belfair-golf-club-5,Belfair Golf Club,5,,,,,,Bluffton,,29910,,,
belfair-golf-club-6,Belfair Golf Club,6,,,,,,Bluffton,,29910,,,
belfair-golf-club-7,Belfair Golf Club,7,,,,,,Bluffton,,29910,,,
belfair-golf-club-8,Belfair Golf Club,8,,,,,,Bluffton,,29910,,,
belfair-golf-club-9,Belfair Golf Club,9,,,,,,Bluffton,,29910,,,
belfair-golf-club-10,Belfair Golf Club,10,,,,,,Bluffton,,29910,,,
belfair-golf-club-11,Belfair Golf Club,11,,,,,,Bluffton,,29910,,,
belfair-golf-club-12,Belfair Golf Club,12,,,,,,Bluffton,,29910,,,
belfair-golf-club-13,Belfair Golf Club,13,,,,,,Bluffton,,29910,,,
belfair-golf-club-14,Belfair Golf Club,14,,,,,,Bluffton,,29910,,,
belfair-golf-club-15,Belfair Golf Club,15,,,,,,Bluffton,,29910,,,
belfair-golf-club-16,Belfair Golf Club,16,,,,,,Bluffton,,29910,,,
belfair-golf-club-17,Belfair Golf Club,17,,,,,,Bluffton,,29910,,,
belfair-golf-club-18,Belfair Golf Club,18,,,,,,Bluffton,,29910,,,
berkeley-country-club-1,Berkeley Country Club,1,,,,,,Moncks Corner,,29461,,,
berkeley-country-club-2,Berkeley Country Club,2,,,,,,Moncks Corner,,29461,,,
berkeley-country-club-3,Berkeley Country Club,3,,,,,,Moncks Corner,,29461,,,
berkeley-country-club-4,Berkeley Country Club,4,,,,,,Moncks Corner,,29461,,,
berkeley-country-club-5,Berkeley Country Club,5,,,,,,Moncks Corner,,29461,,,
berkeley-country-club-6,Berkeley Country Club,6,,,,,,Moncks Corner,,29461,,,
berkeley-country-club-7,Berkeley Country Club,7,,,,,,Moncks Corner,,29461,,,
berkeley-country-club-8,Berkeley Country Club,8,,,,,,Moncks Corner,,29461,,,
berkeley-country-club-9,Berkeley Country Club,9,,,,,,Moncks Corner,,29461,,,
berkeley-country-club-10,Berkeley Country Club,10,,,,,,Moncks Corner,,29461,,,
berkeley-country-club-11,Berkeley Country Club,11,,,,,,Moncks Corner,,29461,,,
berkeley-country-club-12,Berkeley Country Club,12,,,,,,Moncks Corner,,29461,,,
berkeley-country-club-13,Berkeley Country Club,13,,,,,,Moncks Corner,,29461,,,
berkeley-country-club-14,Berkeley Country Club,14,,,,,,Moncks Corner,,29461,,,
berkeley-country-club-15,Berkeley Country Club,15,,,,,,Moncks Corner,,29461,,,
berkeley-country-club-16,Berkeley Country Club,16,,,,,,Moncks Corner,,29461,,,
berkeley-country-club-17,Berkeley Country Club,17,,,,,,Moncks Corner,,29461,,,
berkeley-country-club-18,Berkeley Country Club,18,,,,,,Moncks Corner,,29461,,,
bethune-country-club-1,Bethune Country Club,1,,,,,,Bethune,,29010,,,
bethune-country-club-2,Bethune Country Club,2,,,,,,Bethune,,29010,,,
bethune-country-club-3,Bethune Country Club,3,,,,,,Bethune,,29010,,,
bethune-country-club-4,Bethune Country Club,4,,,,,,Bethune,,29010,,,
bethune-country-club-5,Bethune Country Club,5,,,,,,Bethune,,29010,,,
bethune-country-club-6,Bethune Country Club,6,,,,,,Bethune,,29010,,,
bethune-country-club-7,Bethune Country Club,7,,,,,,Bethune,,29010,,,
bethune-country-club-8,Bethune Country Club,8,,,,,,Bethune,,29010,,,
bethune-country-club-9,Bethune Country Club,9,,,,,,Bethune,,29010,,,
bethune-country-club-10,Bethune Country Club,10,,,,,,Bethune,,29010,,,
bethune-country-club-11,Bethune Country Club,11,,,,,,Bethune,,29010,,,
bethune-country-club-12,Bethune Country Club,12,,,,,,Bethune,,29010,,,
bethune-country-club-13,Bethune Country Club,13,,,,,,Bethune,,29010,,,
bethune-country-club-14,Bethune Country Club,14,,,,,,Bethune,,29010,,,
bethune-country-club-15,Bethune Country Club,15,,,,,,Bethune,,29010,,,
bethune-country-club-16,Bethune Country Club,16,,,,,,Bethune,,29010,,,
bethune-country-club-17,Bethune Country Club,17,,,,,,Bethune,,29010,,,
bethune-country-club-18,Bethune Country Club,18,,,,,,Bethune,,29010,,,
bishopville-country-club-1,Bishopville Country Club,1,,,,,,Bishopville,,29010,,,
bishopville-country-club-2,Bishopville Country Club,2,,,,,,Bishopville,,29010,,,
bishopville-country-club-3,Bishopville Country Club,3,,,,,,Bishopville,,29010,,,
bishopville-country-club-4,Bishopville Country Club,4,,,,,,Bishopville,,29010,,,
bishopville-country-club-5,Bishopville Country Club,5,,,,,,Bishopville,,29010,,,
bishopville-country-club-6,Bishopville Country Club,6,,,,,,Bishopville,,29010,,,
bishopville-country-club-7,Bishopville Country Club,7,,,,,,Bishopville,,29010,,,
bishopville-country-club-8,Bishopville Country Club,8,,,,,,Bishopville,,29010,,,
bishopville-country-club-9,Bishopville Country Club,9,,,,,,Bishopville,,29010,,,
bishopville-country-club-10,Bishopville Country Club,10,,,,,,Bishopville,,29010,,,
bishopville-country-club-11,Bishopville Country Club,11,,,,,,Bishopville,,29010,,,
bishopville-country-club-12,Bishopville Country Club,12,,,,,,Bishopville,,29010,,,
bishopville-country-club-13,Bishopville Country Club,13,,,,,,Bishopville,,29010,,,
bishopville-country-club-14,Bishopville Country Club,14,,,,,,Bishopville,,29010,,,
bishopville-country-club-15,Bishopville Country Club,15,,,,,,Bishopville,,29010,,,
bishopville-country-club-16,Bishopville Country Club,16,,,,,,Bishopville,,29010,,,
bishopville-country-club-17,Bishopville Country Club,17,,,,,,Bishopville,,29010,,,
bishopville-country-club-18,Bishopville Country Club,18,,,,,,Bishopville,,29010,,,
black-bear-golf-club-1,Black Bear Golf Club,1,,,,,,Longs,,29568,,,
black-bear-golf-club-2,Black Bear Golf Club,2,,,,,,Longs,,29568,,,
black-bear-golf-club-3,Black Bear Golf Club,3,,,,,,Longs,,29568,,,
black-bear-golf-club-4,Black Bear Golf Club,4,,,,,,Longs,,29568,,,
black-bear-golf-club-5,Black Bear Golf Club,5,,,,,,Longs,,29568,,,
black-bear-golf-club-6,Black Bear Golf Club,6,,,,,,Longs,,29568,,,
black-bear-golf-club-7,Black Bear Golf Club,7,,,,,,Longs,,29568,,,
black-bear-golf-club-8,Black Bear Golf Club,8,,,,,,Longs,,29568,,,
black-bear-golf-club-9,Black Bear Golf Club,9,,,,,,Longs,,29568,,,
black-bear-golf-club-10,Black Bear Golf Club,10,,,,,,Longs,,29568,,,
black-bear-golf-club-11,Black Bear Golf Club,11,,,,,,Longs,,29568,,,
black-bear-golf-club-12,Black Bear Golf Club,12,,,,,,Longs,,29568,,,
black-bear-golf-club-13,Black Bear Golf Club,13,,,,,,Longs,,29568,,,
black-bear-golf-club-14,Black Bear Golf Club,14,,,,,,Longs,,29568,,,
black-bear-golf-club-15,Black Bear Golf Club,15,,,,,,Longs,,29568,,,
black-bear-golf-club-16,Black Bear Golf Club,16,,,,,,Longs,,29568,,,
black-bear-golf-club-17,Black Bear Golf Club,17,,,,,,Longs,,29568,,,
black-bear-golf-club-18,Black Bear Golf Club,18,,,,,,Longs,,29568,,,
blackmoor-golf-club-1,Blackmoor Golf Club,1,,,,,,Murrells Inlet,,29576,,,
blackmoor-golf-club-2,Blackmoor Golf Club,2,,,,,,Murrells Inlet,,29576,,,
blackmoor-golf-club-3,Blackmoor Golf Club,3,,,,,,Murrells Inlet,,29576,,,
blackmoor-golf-club-4,Blackmoor Golf Club,4,,,,,,Murrells Inlet,,29576,,,
blackmoor-golf-club-5,Blackmoor Golf Club,5,,,,,,Murrells Inlet,,29576,,,
blackmoor-golf-club-6,Blackmoor Golf Club,6,,,,,,Murrells Inlet,,29576,,,
blackmoor-golf-club-7,Blackmoor Golf Club,7,,,,,,Murrells Inlet,,29576,,,
blackmoor-golf-club-8,Blackmoor Golf Club,8,,,,,,Murrells Inlet,,29576,,,
blackmoor-golf-club-9,Blackmoor Golf Club,9,,,,,,Murrells Inlet,,29576,,,
blackmoor-golf-club-10,Blackmoor Golf Club,10,,,,,,Murrells Inlet,,29576,,,
blackmoor-golf-club-11,Blackmoor Golf Club,11,,,,,,Murrells Inlet,,29576,,,
blackmoor-golf-club-12,Blackmoor Golf Club,12,,,,,,Murrells Inlet,,29576,,,
blackmoor-golf-club-13,Blackmoor Golf Club,13,,,,,,Murrells Inlet,,29576,,,
blackmoor-golf-club-14,Blackmoor Golf Club,14,,,,,,Murrells Inlet,,29576,,,
blackmoor-golf-club-15,Blackmoor Golf Club,15,,,,,,Murrells Inlet,,29576,,,
blackmoor-golf-club-16,Blackmoor Golf Club,16,,,,,,Murrells Inlet,,29576,,,
blackmoor-golf-club-17,Blackmoor Golf Club,17,,,,,,Murrells Inlet,,29576,,,
blackmoor-golf-club-18,Blackmoor Golf Club,18,,,,,,Murrells Inlet,,29576,,,
bloody-point-golf-course-1,Bloody Point Golf Course,1,,,,,,Daufuskie Island,,29915,,,
bloody-point-golf-course-2,Bloody Point Golf Course,2,,,,,,Daufuskie Island,,29915,,,
bloody-point-golf-course-3,Bloody Point Golf Course,3,,,,,,Daufuskie Island,,29915,,,
bloody-point-golf-course-4,Bloody Point Golf Course,4,,,,,,Daufuskie Island,,29915,,,
bloody-point-golf-course-5,Bloody Point Golf Course,5,,,,,,Daufuskie Island,,29915,,,
bloody-point-golf-course-6,Bloody Point Golf Course,6,,,,,,Daufuskie Island,,29915,,,
bloody-point-golf-course-7,Bloody Point Golf Course,7,,,,,,Daufuskie Island,,29915,,,
bloody-point-golf-course-8,Bloody Point Golf Course,8,,,,,,Daufuskie Island,,29915,,,
bloody-point-golf-course-9,Bloody Point Golf Course,9,,,,,,Daufuskie Island,,29915,,,
bloody-point-golf-course-10,Bloody Point Golf Course,10,,,,,,Daufuskie Island,,29915,,,
bloody-point-golf-course-11,Bloody Point Golf Course,11,,,,,,Daufuskie Island,,29915,,,
bloody-point-golf-course-12,Bloody Point Golf Course,12,,,,,,Daufuskie Island,,29915,,,
bloody-point-golf-course-13,Bloody Point Golf Course,13,,,,,,Daufuskie Island,,29915,,,
bloody-point-golf-course-14,Bloody Point Golf Course,14,,,,,,Daufuskie Island,,29915,,,
bloody-point-golf-course-15,Bloody Point Golf Course,15,,,,,,Daufuskie Island,,29915,,,
bloody-point-golf-course-16,Bloody Point Golf Course,16,,,,,,Daufuskie Island,,29915,,,
bloody-point-golf-course-17,Bloody Point Golf Course,17,,,,,,Daufuskie Island,,29915,,,
bloody-point-golf-course-18,Bloody Point Golf Course,18,,,,,,Daufuskie Island,,29915,,,
blue-ridge-golf-center-1,Blue Ridge Golf Center,1,,,,,,Walhalla,,29691,,,
blue-ridge-golf-center-2,Blue Ridge Golf Center,2,,,,,,Walhalla,,29691,,,
blue-ridge-golf-center-3,Blue Ridge Golf Center,3,,,,,,Walhalla,,29691,,,
blue-ridge-golf-center-4,Blue Ridge Golf Center,4,,,,,,Walhalla,,29691,,,
blue-ridge-golf-center-5,Blue Ridge Golf Center,5,,,,,,Walhalla,,29691,,,
blue-ridge-golf-center-6,Blue Ridge Golf Center,6,,,,,,Walhalla,,29691,,,
blue-ridge-golf-center-7,Blue Ridge Golf Center,7,,,,,,Walhalla,,29691,,,
blue-ridge-golf-center-8,Blue Ridge Golf Center,8,,,,,,Walhalla,,29691,,,
blue-ridge-golf-center-9,Blue Ridge Golf Center,9,,,,,,Walhalla,,29691,,,
blue-ridge-golf-center-10,Blue Ridge Golf Center,10,,,,,,Walhalla,,29691,,,
blue-ridge-golf-center-11,Blue Ridge Golf Center,11,,,,,,Walhalla,,29691,,,
blue-ridge-golf-center-12,Blue Ridge Golf Center,12,,,,,,Walhalla,,29691,,,
blue-ridge-golf-center-13,Blue Ridge Golf Center,13,,,,,,Walhalla,,29691,,,
blue-ridge-golf-center-14,Blue Ridge Golf Center,14,,,,,,Walhalla,,29691,,,
blue-ridge-golf-center-15,Blue Ridge Golf Center,15,,,,,,Walhalla,,29691,,,
blue-ridge-golf-center-16,Blue Ridge Golf Center,16,,,,,,Walhalla,,29691,,,
blue-ridge-golf-center-17,Blue Ridge Golf Center,17,,,,,,Walhalla,,29691,,,
blue-ridge-golf-center-18,Blue Ridge Golf Center,18,,,,,,Walhalla,,29691,,,
bonnie-brae-golf-club-1,Bonnie Brae Golf Club,1,,,,,,Not Specified,,Not Specified,,,
bonnie-brae-golf-club-2,Bonnie Brae Golf Club,2,,,,,,Not Specified,,Not Specified,,,
bonnie-brae-golf-club-3,Bonnie Brae Golf Club,3,,,,,,Not Specified,,Not Specified,,,
bonnie-brae-golf-club-4,Bonnie Brae Golf Club,4,,,,,,Not Specified,,Not Specified,,,
bonnie-brae-golf-club-5,Bonnie Brae Golf Club,5,,,,,,Not Specified,,Not Specified,,,
bonnie-brae-golf-club-6,Bonnie Brae Golf Club,6,,,,,,Not Specified,,Not Specified,,,
bonnie-brae-golf-club-7,Bonnie Brae Golf Club,7,,,,,,Not Specified,,Not Specified,,,
bonnie-brae-golf-club-8,Bonnie Brae Golf Club,8,,,,,,Not Specified,,Not Specified,,,
bonnie-brae-golf-club-9,Bonnie Brae Golf Club,9,,,,,,Not Specified,,Not Specified,,,
bonnie-brae-golf-club-10,Bonnie Brae Golf Club,10,,,,,,Not Specified,,Not Specified,,,
bonnie-brae-golf-club-11,Bonnie Brae Golf Club,11,,,,,,Not Specified,,Not Specified,,,
bonnie-brae-golf-club-12,Bonnie Brae Golf Club,12,,,,,,Not Specified,,Not Specified,,,
bonnie-brae-golf-club-13,Bonnie Brae Golf Club,13,,,,,,Not Specified,,Not Specified,,,
bonnie-brae-golf-club-14,Bonnie Brae Golf Club,14,,,,,,Not Specified,,Not Specified,,,
bonnie-brae-golf-club-15,Bonnie Brae Golf Club,15,,,,,,Not Specified,,Not Specified,,,
bonnie-brae-golf-club-16,Bonnie Brae Golf Club,16,,,,,,Not Specified,,Not Specified,,,
bonnie-brae-golf-club-17,Bonnie Brae Golf Club,17,,,,,,Not Specified,,Not Specified,,,
bonnie-brae-golf-club-18,Bonnie Brae Golf Club,18,,,,,,Not Specified,,Not Specified,,,
boscobel-country-club-1,Boscobel Country Club,1,,,,,,Pendleton,,29670,,,
boscobel-country-club-2,Boscobel Country Club,2,,,,,,Pendleton,,29670,,,
boscobel-country-club-3,Boscobel Country Club,3,,,,,,Pendleton,,29670,,,
boscobel-country-club-4,Boscobel Country Club,4,,,,,,Pendleton,,29670,,,
boscobel-country-club-5,Boscobel Country Club,5,,,,,,Pendleton,,29670,,,
boscobel-country-club-6,Boscobel Country Club,6,,,,,,Pendleton,,29670,,,
boscobel-country-club-7,Boscobel Country Club,7,,,,,,Pendleton,,29670,,,
boscobel-country-club-8,Boscobel Country Club,8,,,,,,Pendleton,,29670,,,
boscobel-country-club-9,Boscobel Country Club,9,,,,,,Pendleton,,29670,,,
boscobel-country-club-10,Boscobel Country Club,10,,,,,,Pendleton,,29670,,,
boscobel-country-club-11,Boscobel Country Club,11,,,,,,Pendleton,,29670,,,
boscobel-country-club-12,Boscobel Country Club,12,,,,,,Pendleton,,29670,,,
boscobel-country-club-13,Boscobel Country Club,13,,,,,,Pendleton,,29670,,,
boscobel-country-club-14,Boscobel Country Club,14,,,,,,Pendleton,,29670,,,
boscobel-country-club-15,Boscobel Country Club,15,,,,,,Pendleton,,29670,,,
boscobel-country-club-16,Boscobel Country Club,16,,,,,,Pendleton,,29670,,,
boscobel-country-club-17,Boscobel Country Club,17,,,,,,Pendleton,,29670,,,
boscobel-country-club-18,Boscobel Country Club,18,,,,,,Pendleton,,29670,,,
brays-island-plantation-golf-club-1,Brays Island Plantation Golf Club,1,,,,,,Sheldon,,29941,,,
brays-island-plantation-golf-club-2,Brays Island Plantation Golf Club,2,,,,,,Sheldon,,29941,,,
brays-island-plantation-golf-club-3,Brays Island Plantation Golf Club,3,,,,,,Sheldon,,29941,,,
brays-island-plantation-golf-club-4,Brays Island Plantation Golf Club,4,,,,,,Sheldon,,29941,,,
brays-island-plantation-golf-club-5,Brays Island Plantation Golf Club,5,,,,,,Sheldon,,29941,,,
brays-island-plantation-golf-club-6,Brays Island Plantation Golf Club,6,,,,,,Sheldon,,29941,,,
brays-island-plantation-golf-club-7,Brays Island Plantation Golf Club,7,,,,,,Sheldon,,29941,,,
brays-island-plantation-golf-club-8,Brays Island Plantation Golf Club,8,,,,,,Sheldon,,29941,,,
brays-island-plantation-golf-club-9,Brays Island Plantation Golf Club,9,,,,,,Sheldon,,29941,,,
brays-island-plantation-golf-club-10,Brays Island Plantation Golf Club,10,,,,,,Sheldon,,29941,,,
brays-island-plantation-golf-club-11,Brays Island Plantation Golf Club,11,,,,,,Sheldon,,29941,,,
brays-island-plantation-golf-club-12,Brays Island Plantation Golf Club,12,,,,,,Sheldon,,29941,,,
brays-island-plantation-golf-club-13,Brays Island Plantation Golf Club,13,,,,,,Sheldon,,29941,,,
brays-island-plantation-golf-club-14,Brays Island Plantation Golf Club,14,,,,,,Sheldon,,29941,,,
brays-island-plantation-golf-club-15,Brays Island Plantation Golf Club,15,,,,,,Sheldon,,29941,,,
brays-island-plantation-golf-club-16,Brays Island Plantation Golf Club,16,,,,,,Sheldon,,29941,,,
brays-island-plantation-golf-club-17,Brays Island Plantation Golf Club,17,,,,,,Sheldon,,29941,,,
brays-island-plantation-golf-club-18,Brays Island Plantation Golf Club,18,,,,,,Sheldon,,29941,,,
brookstone-meadows-golf-course-1,Brookstone Meadows Golf Course,1,,,,,,Anderson,,29621,,,
brookstone-meadows-golf-course-2,Brookstone Meadows Golf Course,2,,,,,,Anderson,,29621,,,
brookstone-meadows-golf-course-3,Brookstone Meadows Golf Course,3,,,,,,Anderson,,29621,,,
brookstone-meadows-golf-course-4,Brookstone Meadows Golf Course,4,,,,,,Anderson,,29621,,,
brookstone-meadows-golf-course-5,Brookstone Meadows Golf Course,5,,,,,,Anderson,,29621,,,
brookstone-meadows-golf-course-6,Brookstone Meadows Golf Course,6,,,,,,Anderson,,29621,,,
brookstone-meadows-golf-course-7,Brookstone Meadows Golf Course,7,,,,,,Anderson,,29621,,,
brookstone-meadows-golf-course-8,Brookstone Meadows Golf Course,8,,,,,,Anderson,,29621,,,
brookstone-meadows-golf-course-9,Brookstone Meadows Golf Course,9,,,,,,Anderson,,29621,,,
brookstone-meadows-golf-course-10,Brookstone Meadows Golf Course,10,,,,,,Anderson,,29621,,,
brookstone-meadows-golf-course-11,Brookstone Meadows Golf Course,11,,,,,,Anderson,,29621,,,
brookstone-meadows-golf-course-12,Brookstone Meadows Golf Course,12,,,,,,Anderson,,29621,,,
brookstone-meadows-golf-course-13,Brookstone Meadows Golf Course,13,,,,,,Anderson,,29621,,,
brookstone-meadows-golf-course-14,Brookstone Meadows Golf Course,14,,,,,,Anderson,,29621,,,
brookstone-meadows-golf-course-15,Brookstone Meadows Golf Course,15,,,,,,Anderson,,29621,,,
brookstone-meadows-golf-course-16,Brookstone Meadows Golf Course,16,,,,,,Anderson,,29621,,,
brookstone-meadows-golf-course-17,Brookstone Meadows Golf Course,17,,,,,,Anderson,,29621,,,
brookstone-meadows-golf-course-18,Brookstone Meadows Golf Course,18,,,,,,Anderson,,29621,,,
burning-ridge-golf-course-1,Burning Ridge Golf Course,1,,,,,,Conway,,29526,,,
burning-ridge-golf-course-2,Burning Ridge Golf Course,2,,,,,,Conway,,29526,,,
burning-ridge-golf-course-3,Burning Ridge Golf Course,3,,,,,,Conway,,29526,,,
burning-ridge-golf-course-4,Burning Ridge Golf Course,4,,,,,,Conway,,29526,,,
burning-ridge-golf-course-5,Burning Ridge Golf Course,5,,,,,,Conway,,29526,,,
burning-ridge-golf-course-6,Burning Ridge Golf Course,6,,,,,,Conway,,29526,,,
burning-ridge-golf-course-7,Burning Ridge Golf Course,7,,,,,,Conway,,29526,,,
burning-ridge-golf-course-8,Burning Ridge Golf Course,8,,,,,,Conway,,29526,,,
burning-ridge-golf-course-9,Burning Ridge Golf Course,9,,,,,,Conway,,29526,,,
burning-ridge-golf-course-10,Burning Ridge Golf Course,10,,,,,,Conway,,29526,,,
burning-ridge-golf-course-11,Burning Ridge Golf Course,11,,,,,,Conway,,29526,,,
burning-ridge-golf-course-12,Burning Ridge Golf Course,12,,,,,,Conway,,29526,,,
